title,movie_url,poster_url,rating,genre
Shrek the Third (2007),https://letterboxd.com/film/shrek-the-third/,https://a.ltrbxd.com/resized/sm/upload/qn/3n/0d/bn/lA17Mlz8hXVZsW5Y3WuUa8KPilQ-0-1000-0-1500-crop.jpg?v=43af34f51b,2.89,adventure
Monster House (2006),https://letterboxd.com/film/monster-house/,https://a.ltrbxd.com/resized/sm/upload/7d/ix/xe/a0/lRXpOazybgbCff6xZjCPbRP685p-0-1000-0-1500-crop.jpg?v=803e8efb89,3.4,animation
A Haunting in Venice (2023),https://letterboxd.com/film/a-haunting-in-venice/,https://a.ltrbxd.com/resized/film-poster/8/5/0/3/7/5/850375-a-haunting-in-venice-0-1000-0-1500-crop.jpg?v=e6956812f9,3.01,crime
X-Men (2000),https://letterboxd.com/film/x-men/,https://a.ltrbxd.com/resized/sm/upload/ub/6i/kh/7q/8259CEB5-947B-4A88-9848-AE748636B747-0-1000-0-1500-crop.jpg?v=58f85fcb62,3.33,science-fiction
Herbie Fully Loaded (2005),https://letterboxd.com/film/herbie-fully-loaded/,https://a.ltrbxd.com/resized/film-poster/4/5/2/9/1/45291-herbie-fully-loaded-0-1000-0-1500-crop.jpg?v=5afd3c32f9,2.5,adventure
Deadpool 2 (2018),https://letterboxd.com/film/deadpool-2/,https://a.ltrbxd.com/resized/film-poster/3/1/8/1/9/5/318195-deadpool-2-0-1000-0-1500-crop.jpg?v=b43b5ab190,3.48,action
Fifty Shades of Grey (2015),https://letterboxd.com/film/fifty-shades-of-grey/,https://a.ltrbxd.com/resized/sm/upload/fb/qp/f7/re/v8OHt1ZG1K7c5KvDCGpX2zvlWzA-0-1000-0-1500-crop.jpg?v=db84f91ac7,1.79,romance
The Suite Life Movie (2011),https://letterboxd.com/film/the-suite-life-movie/,https://a.ltrbxd.com/resized/film-poster/5/8/2/2/5822-the-suite-life-movie-0-1000-0-1500-crop.jpg?v=e49005e428,2.35,comedy
Curious George (2006),https://letterboxd.com/film/curious-george/,https://a.ltrbxd.com/resized/film-poster/4/6/6/6/4/46664-curious-george-0-1000-0-1500-crop.jpg?v=5d3a760fa3,3.49,family
Cinderella Man (2005),https://letterboxd.com/film/cinderella-man/,https://a.ltrbxd.com/resized/sm/upload/nr/ar/ml/qa/4H4qkIJEN3aLf0PHRqF6fnlmhtd-0-1000-0-1500-crop.jpg?v=c3b2824777,3.79,romance
Four Weddings and a Funeral (1994),https://letterboxd.com/film/four-weddings-and-a-funeral/,https://a.ltrbxd.com/resized/sm/upload/9j/zy/5o/tg/md9kMKnLG8LG4pMDM98gy5x4K5L-0-1000-0-1500-crop.jpg?v=92fc8c1a91,3.37,drama
Sleepless in Seattle (1993),https://letterboxd.com/film/sleepless-in-seattle/,https://a.ltrbxd.com/resized/film-poster/5/1/2/9/4/51294-sleepless-in-seattle-0-1000-0-1500-crop.jpg?v=dfcd625aba,3.46,romance
Greyhound (2020),https://letterboxd.com/film/greyhound/,https://a.ltrbxd.com/resized/film-poster/4/4/5/9/7/0/445970-greyhound-0-1000-0-1500-crop.jpg?v=6be5969c66,3.18,action
WarGames (1983),https://letterboxd.com/film/wargames/,https://a.ltrbxd.com/resized/film-poster/5/1/2/9/2/51292-wargames-0-1000-0-1500-crop.jpg?v=8642fe2e30,3.49,thriller
RED (2010),https://letterboxd.com/film/red-2010/,https://a.ltrbxd.com/resized/film-poster/2/5/1/7/5/25175-red-0-1000-0-1500-crop.jpg?v=e6af617e2a,3.08,action
Zombieland (2009),https://letterboxd.com/film/zombieland/,https://a.ltrbxd.com/resized/film-poster/3/9/3/5/2/39352-zombieland-0-1000-0-1500-crop.jpg?v=f8bb88fc79,3.53,comedy
Zodiac (2007),https://letterboxd.com/film/zodiac/,https://a.ltrbxd.com/resized/sm/upload/58/tf/z6/gw/qKQIjErYaN149hZRP5Vgf8RoC7S-0-1000-0-1500-crop.jpg?v=72ee5db942,4.02,drama
Charlotte's Web (2006),https://letterboxd.com/film/charlottes-web-2006/,https://a.ltrbxd.com/resized/sm/upload/m2/sl/nw/8t/r10VKsGGvGHKhNvP89SWYStF5mK-0-1000-0-1500-crop.jpg?v=87f8b3eb59,2.84,fantasy
Aliens (1986),https://letterboxd.com/film/aliens/,https://a.ltrbxd.com/resized/film-poster/5/1/4/4/5/51445-aliens-0-1000-0-1500-crop.jpg?v=6c62918bdd,4.12,science-fiction
Kingdom of the Planet of the Apes (2024),https://letterboxd.com/film/kingdom-of-the-planet-of-the-apes/,https://a.ltrbxd.com/resized/film-poster/5/7/8/7/7/4/578774-kingdom-of-the-planet-of-the-apes-0-1000-0-1500-crop.jpg?v=b765efe92a,3.32,adventure
Surf's Up (2007),https://letterboxd.com/film/surfs-up/,https://a.ltrbxd.com/resized/film-poster/4/7/1/8/8/47188-surf-s-up-0-1000-0-1500-crop.jpg?v=df58128c8b,3.65,comedy
How to Lose a Guy in 10 Days (2003),https://letterboxd.com/film/how-to-lose-a-guy-in-10-days/,https://a.ltrbxd.com/resized/sm/upload/t0/2v/iy/9c/aiB7u6xZ9RWeDTQ7c92J8AoiHj3-0-1000-0-1500-crop.jpg?v=422ef264f8,3.7,comedy
A Beautiful Mind (2001),https://letterboxd.com/film/a-beautiful-mind/,https://a.ltrbxd.com/resized/film-poster/5/1/6/4/8/51648-a-beautiful-mind-0-1000-0-1500-crop.jpg?v=790ccfb890,3.84,drama
Boiler Room (2000),https://letterboxd.com/film/boiler-room/,https://a.ltrbxd.com/resized/film-poster/4/3/2/8/4/43284-boiler-room-0-1000-0-1500-crop.jpg?v=5cf17732bf,3.34,drama
Die Hard 2 (1990),https://letterboxd.com/film/die-hard-2/,https://a.ltrbxd.com/resized/sm/upload/f1/gp/j4/xi/zSgL998DXaljsCmwQuwDM8Ak4rV-0-1000-0-1500-crop.jpg?v=393b7309f4,3.33,thriller
Prisoners (2013),https://letterboxd.com/film/prisoners/,https://a.ltrbxd.com/resized/sm/upload/iw/eg/4g/nm/3w79tTsv6tmlT8Jww6snyPrgVok-0-1000-0-1500-crop.jpg?v=778c7ae8b8,4.3,thriller
"Love Simon (2018)",https://letterboxd.com/film/love-simon/,https://a.ltrbxd.com/resized/film-poster/3/8/1/3/4/0/381340-love-simon-0-1000-0-1500-crop.jpg?v=cbf13429b9,3.24,romance
The Lion King (1994),https://letterboxd.com/film/the-lion-king/,https://a.ltrbxd.com/resized/sm/upload/lz/96/yu/mf/ztuEReeV6ofpU1HxUV9AsR6aLoe-0-1000-0-1500-crop.jpg?v=47499379fa,4.22,animation
Better Off Dead... (1985),https://letterboxd.com/film/better-off-dead/,https://a.ltrbxd.com/resized/film-poster/4/3/6/9/7/43697-better-off-dead--0-1000-0-1500-crop.jpg?v=149c76c6c6,3.55,romance
Nineteen Eighty-Four (1984),https://letterboxd.com/film/nineteen-eighty-four-1984/,https://a.ltrbxd.com/resized/film-poster/4/7/2/7/9/47279-nineteen-eighty-four-0-1000-0-1500-crop.jpg?v=695ce161d1,3.4,science-fiction
Ambulance (2022),https://letterboxd.com/film/ambulance-2022/,https://a.ltrbxd.com/resized/film-poster/6/8/3/2/8/5/683285-ambulance-0-1000-0-1500-crop.jpg?v=4c9be52b89,2.97,thriller
The Stanford Prison Experiment (2015),https://letterboxd.com/film/the-stanford-prison-experiment/,https://a.ltrbxd.com/resized/film-poster/2/3/4/8/1/1/234811-the-stanford-prison-experiment-0-1000-0-1500-crop.jpg?v=a94958d810,3.46,history
Black Swan (2010),https://letterboxd.com/film/black-swan/,https://a.ltrbxd.com/resized/sm/upload/yt/ae/iz/kj/bIjkE9Og0nulRycj144sCcQcsZ6-0-1000-0-1500-crop.jpg?v=a571e4c644,4.16,drama
Cloverfield (2008),https://letterboxd.com/film/cloverfield/,https://a.ltrbxd.com/resized/sm/upload/07/hp/61/ut/as01o40tJ2FhtheqeXf7bVZ0EQO-0-1000-0-1500-crop.jpg?v=08b1fe1af9,3.4,thriller
Life Is Beautiful (1997),https://letterboxd.com/film/life-is-beautiful/,https://a.ltrbxd.com/resized/film-poster/5/1/4/8/7/51487-life-is-beautiful-0-1000-0-1500-crop.jpg?v=90ed0e667e,4.37,comedy
The Lost World: Jurassic Park (1997),https://letterboxd.com/film/the-lost-world-jurassic-park/,https://a.ltrbxd.com/resized/sm/upload/ab/ir/xl/7z/u1fXmEQUCI9CjyHCCYOPBSq2DYo-0-1000-0-1500-crop.jpg?v=9931b85f00,3.11,science-fiction
Get Out (2017),https://letterboxd.com/film/get-out-2017/,https://a.ltrbxd.com/resized/film-poster/3/5/3/1/1/7/353117-get-out-0-1000-0-1500-crop.jpg?v=136acec030,4.15,horror
The Two Escobars (2010),https://letterboxd.com/film/the-two-escobars/,https://a.ltrbxd.com/resized/film-poster/1/2/7/4/3/12743-the-two-escobars-0-1000-0-1500-crop.jpg?v=d16ab74033,3.93,documentary
John Q (2002),https://letterboxd.com/film/john-q/,https://a.ltrbxd.com/resized/film-poster/4/7/7/0/2/47702-john-q-0-1000-0-1500-crop.jpg?v=849a624144,3.42,drama
Bad Teacher (2011),https://letterboxd.com/film/bad-teacher/,https://a.ltrbxd.com/resized/film-poster/1/3/4/3/9/13439-bad-teacher-0-1000-0-1500-crop.jpg?v=f2b4e9d439,2.42,comedy
The Empire Strikes Back (1980),https://letterboxd.com/film/the-empire-strikes-back/,https://a.ltrbxd.com/resized/sm/upload/mp/pz/lf/2i/7BuH8itoSrLExs2YZSsM01Qk2no-0-1000-0-1500-crop.jpg?v=27c6c6fba7,4.4,action
Jurassic Park (1993),https://letterboxd.com/film/jurassic-park/,https://a.ltrbxd.com/resized/sm/upload/1g/zz/ez/d8/yyCKYaW908ZbpexpnBJ3p8o87HA-0-1000-0-1500-crop.jpg?v=19a50874d0,4.11,science-fiction
The Adventures of Tintin (2011),https://letterboxd.com/film/the-adventures-of-tintin/,https://a.ltrbxd.com/resized/sm/upload/tx/v5/nk/lz/rLsuszK65hQRl4KHmOtCNYV4kyD-0-1000-0-1500-crop.jpg?v=9bb0de40a2,3.61,adventure
The Butterfly Effect (2004),https://letterboxd.com/film/the-butterfly-effect/,https://a.ltrbxd.com/resized/film-poster/5/0/6/5/4/50654-the-butterfly-effect-0-1000-0-1500-crop.jpg?v=90d4b26497,3.52,thriller
The Pianist (2002),https://letterboxd.com/film/the-pianist/,https://a.ltrbxd.com/resized/film-poster/5/1/6/7/2/51672-the-pianist-0-1000-0-1500-crop.jpg?v=3eee5ac018,4.39,drama
Bring It On (2000),https://letterboxd.com/film/bring-it-on/,https://a.ltrbxd.com/resized/sm/upload/ir/nv/38/hm/yg0O6eGgrumDZ1bht3pqMjNaWon-0-1000-0-1500-crop.jpg?v=7ed351a70a,3.36,comedy
Dredd (2012),https://letterboxd.com/film/dredd/,https://a.ltrbxd.com/resized/film-poster/1/6/5/2/7/16527-dredd-0-1000-0-1500-crop.jpg?v=b8eb60725b,3.61,science-fiction
The King (2019),https://letterboxd.com/film/the-king-2019/,https://a.ltrbxd.com/resized/film-poster/4/3/4/7/5/3/434753-the-king-0-1000-0-1500-crop.jpg?v=0c5cfedd4a,3.41,war
The Circle (2017),https://letterboxd.com/film/the-circle-2017/,https://a.ltrbxd.com/resized/film-poster/2/6/9/4/7/5/269475-the-circle-0-1000-0-1500-crop.jpg?v=14b2880b05,2.03,science-fiction
Marvel One-Shot: The Consultant (2011),https://letterboxd.com/film/marvel-one-shot-the-consultant/,https://a.ltrbxd.com/resized/sm/upload/s7/c4/w5/u2/wapyjRnRvbPG4x3YjEAUQ7dGc9a-0-1000-0-1500-crop.jpg?v=20ac2dd3a0,2.76,action
Blonde (2022),https://letterboxd.com/film/blonde-2022/,https://a.ltrbxd.com/resized/film-poster/2/2/8/5/9/4/228594-blonde-0-1000-0-1500-crop.jpg?v=7d0ba051a3,2.07,
Murder on the Orient Express (2017),https://letterboxd.com/film/murder-on-the-orient-express-2017/,https://a.ltrbxd.com/resized/sm/upload/x3/oo/kp/41/iBlfxlw8qwtUS0R8YjIU7JtM6LM-0-1000-0-1500-crop.jpg?v=3e7799436b,3.1,crime
Fantastic Beasts and Where to Find Them (2016),https://letterboxd.com/film/fantastic-beasts-and-where-to-find-them/,https://a.ltrbxd.com/resized/film-poster/1/8/2/9/1/0/182910-fantastic-beasts-and-where-to-find-them-0-1000-0-1500-crop.jpg?v=e777392de8,3.15,adventure
Blade (1998),https://letterboxd.com/film/blade/,https://a.ltrbxd.com/resized/film-poster/2/7/7/3/0/27730-blade-0-1000-0-1500-crop.jpg?v=c6c4275ae2,3.46,action
Dazed and Confused (1993),https://letterboxd.com/film/dazed-and-confused/,https://a.ltrbxd.com/resized/film-poster/4/7/0/2/9/47029-dazed-and-confused-0-1000-0-1500-crop.jpg?v=a3b615703a,3.93,drama
I Am Groot: Groot's Pursuit (2022),https://letterboxd.com/film/i-am-groot-groots-pursuit/,https://a.ltrbxd.com/resized/film-poster/9/1/0/6/0/9/910609-groot-s-pursuit-0-1000-0-1500-crop.jpg?v=0c4e0701e5,3.13,family
Signs (2002),https://letterboxd.com/film/signs/,https://a.ltrbxd.com/resized/film-poster/5/0/1/5/2/50152-signs-0-1000-0-1500-crop.jpg?v=8efc1ad42c,3.5,drama
Scream VI (2023),https://letterboxd.com/film/scream-vi/,https://a.ltrbxd.com/resized/film-poster/8/3/9/2/4/4/839244-scream-vi-0-1000-0-1500-crop.jpg?v=07a255685d,3.37,crime
Source Code (2011),https://letterboxd.com/film/source-code/,https://a.ltrbxd.com/resized/sm/upload/zf/hs/c9/gh/7mf5uH97NS2tUDcw01kcU5wdSZt-0-1000-0-1500-crop.jpg?v=fcd156c7fe,3.47,mystery
Little Miss Sunshine (2006),https://letterboxd.com/film/little-miss-sunshine/,https://a.ltrbxd.com/resized/sm/upload/h6/xm/om/q7/dOeM4R55TsAFBXCPNIDDMiJkePr-0-1000-0-1500-crop.jpg?v=09383296c6,4.19,drama
Eternal Sunshine of the Spotless Mind (2004),https://letterboxd.com/film/eternal-sunshine-of-the-spotless-mind/,https://a.ltrbxd.com/resized/sm/upload/ay/bp/kl/1y/uBfQ7IGpi0jXSP3GPCzp9Pzm10v-0-1000-0-1500-crop.jpg?v=116621c401,4.25,science-fiction
Gladiator (2000),https://letterboxd.com/film/gladiator-2000/,https://a.ltrbxd.com/resized/film-poster/5/1/9/5/2/51952-gladiator-2000-0-1000-0-1500-crop.jpg?v=0071a74571,4.14,action
Fight Club (1999),https://letterboxd.com/film/fight-club/,https://a.ltrbxd.com/resized/film-poster/5/1/5/6/8/51568-fight-club-0-1000-0-1500-crop.jpg?v=768b32dfa4,4.27,drama
New Nightmare (1994),https://letterboxd.com/film/new-nightmare/,https://a.ltrbxd.com/resized/film-poster/4/5/1/5/4/45154-new-nightmare-0-1000-0-1500-crop.jpg?v=d99a19159d,3.34,fantasy
Malcolm X (1992),https://letterboxd.com/film/malcolm-x-1992/,https://a.ltrbxd.com/resized/film-poster/5/0/7/2/0/50720-malcolm-x-0-1000-0-1500-crop.jpg?v=b52be1c88a,4.24,history
Avatar: The Way of Water (2022),https://letterboxd.com/film/avatar-the-way-of-water/,https://a.ltrbxd.com/resized/film-poster/6/3/0/5/8/63058-avatar-the-way-of-water-0-1000-0-1500-crop.jpg?v=cc3269e69d,3.61,action
The Thing (1982),https://letterboxd.com/film/the-thing/,https://a.ltrbxd.com/resized/sm/upload/t3/qn/vs/p5/s5fH3GqFcHbi2F0NSBSh4KRNTc0-0-1000-0-1500-crop.jpg?v=01880125bb,4.35,mystery
The Internet's Own Boy: The Story of Aaron Swartz (2014),https://letterboxd.com/film/the-internets-own-boy-the-story-of-aaron-swartz/,https://a.ltrbxd.com/resized/film-poster/1/7/4/9/8/0/174980-the-internet-s-own-boy-the-story-of-aaron-swartz-0-1000-0-1500-crop.jpg?v=49c5360f1a,3.86,crime
Kick-Ass 2 (2013),https://letterboxd.com/film/kick-ass-2/,https://a.ltrbxd.com/resized/sm/upload/k1/5w/qf/vh/xEDiYvObe2enHa5utvbJlnbp0KJ-0-1000-0-1500-crop.jpg?v=b2a7fcb1ec,2.76,action
Death Race (2008),https://letterboxd.com/film/death-race/,https://a.ltrbxd.com/resized/film-poster/4/6/1/8/6/46186-death-race-0-1000-0-1500-crop.jpg?v=b3cbdacce3,2.72,thriller
Sunshine (2007),https://letterboxd.com/film/sunshine-2007/,https://a.ltrbxd.com/resized/film-poster/5/1/1/1/0/51110-sunshine-0-1000-0-1500-crop.jpg?v=c4ffc70fd4,3.71,drama
Jumanji (1995),https://letterboxd.com/film/jumanji/,https://a.ltrbxd.com/resized/sm/upload/7j/8o/rt/sd/8wBKXZNod4frLZjAKSDuAcQ2dEU-0-1000-0-1500-crop.jpg?v=09dbc5bbcb,3.63,fantasy
Back to the Future Part III (1990),https://letterboxd.com/film/back-to-the-future-part-iii/,https://a.ltrbxd.com/resized/film-poster/5/1/8/5/6/51856-back-to-the-future-part-iii-0-1000-0-1500-crop.jpg?v=fdbcbb74cb,3.55,science-fiction
My house walk-through (2016),https://letterboxd.com/film/my-house-walk-through/,https://a.ltrbxd.com/resized/film-poster/9/6/7/6/2/1/967621-my-house-walk-through-0-1000-0-1500-crop.jpg?v=9eff031768,4.08,horror
Moon Knight (2022),https://letterboxd.com/film/moon-knight-2022/,https://a.ltrbxd.com/resized/film-poster/8/3/9/7/7/4/839774-moon-knight-0-1000-0-1500-crop.jpg?v=f14eaf5f80,3.58,mystery
Escape Room (2019),https://letterboxd.com/film/escape-room-2019/,https://a.ltrbxd.com/resized/film-poster/4/5/2/1/9/0/452190-escape-room-0-1000-0-1500-crop.jpg?v=4043f3fb65,2.85,mystery
Alien: Covenant (2017),https://letterboxd.com/film/alien-covenant/,https://a.ltrbxd.com/resized/film-poster/9/9/1/4/4/99144-alien-covenant-0-1000-0-1500-crop.jpg?v=8cbd31946f,3.04,science-fiction
God's Not Dead 2 (2016),https://letterboxd.com/film/gods-not-dead-2/,https://a.ltrbxd.com/resized/film-poster/2/7/7/5/0/5/277505-god-s-not-dead-2-0-1000-0-1500-crop.jpg?v=bb30cee40b,1.66,drama
Citizenfour (2014),https://letterboxd.com/film/citizenfour/,https://a.ltrbxd.com/resized/film-poster/2/2/0/2/1/3/220213-citizenfour-0-1000-0-1500-crop.jpg?v=1ed82f90fc,3.97,documentary
The Bourne Identity (2002),https://letterboxd.com/film/the-bourne-identity-2002/,https://a.ltrbxd.com/resized/film-poster/5/0/2/2/5/50225-the-bourne-identity-0-1000-0-1500-crop.jpg?v=84a1e28f00,3.73,drama
The Holdovers (2023),https://letterboxd.com/film/the-holdovers/,https://a.ltrbxd.com/resized/film-poster/7/5/5/5/6/4/755564-the-holdovers-0-1000-0-1500-crop.jpg?v=99bbdd8955,4.24,comedy
Tag (2018),https://letterboxd.com/film/tag-2018/,https://a.ltrbxd.com/resized/film-poster/3/8/7/9/0/9/387909-tag-0-1000-0-1500-crop.jpg?v=721b592a10,3.01,comedy
Sideways (2004),https://letterboxd.com/film/sideways/,https://a.ltrbxd.com/resized/sm/upload/tl/8f/2j/rx/k8UfdLAP07SDfilmWOHFPv23tu7-0-1000-0-1500-crop.jpg?v=d63207112a,3.81,comedy
White Men Can't Jump (2023),https://letterboxd.com/film/white-men-cant-jump-2023/,https://a.ltrbxd.com/resized/film-poster/8/2/5/9/9/3/825993-white-men-can-t-jump-0-1000-0-1500-crop.jpg?v=c2958abc85,2.66,comedy
Thanksgiving (2023),https://letterboxd.com/film/thanksgiving-2023/,https://a.ltrbxd.com/resized/film-poster/9/6/5/3/4/6/965346-thanksgiving-0-1000-0-1500-crop.jpg?v=f29d222842,2.95,mystery
Minions: The Rise of Gru (2022),https://letterboxd.com/film/minions-the-rise-of-gru/,https://a.ltrbxd.com/resized/film-poster/3/7/1/0/0/5/371005-minions-the-rise-of-gru-0-1000-0-1500-crop.jpg?v=ca97b9c24a,3.15,adventure
Shang-Chi and the Legend of the Ten Rings (2021),https://letterboxd.com/film/shang-chi-and-the-legend-of-the-ten-rings/,https://a.ltrbxd.com/resized/film-poster/4/9/4/9/6/9/494969-shang-chi-and-the-legend-of-the-ten-rings-0-1000-0-1500-crop.jpg?v=49ce6b6893,3.42,adventure
The Theory of Everything (2014),https://letterboxd.com/film/the-theory-of-everything-2014/,https://a.ltrbxd.com/resized/film-poster/1/9/0/0/7/7/190077-the-theory-of-everything-0-1000-0-1500-crop.jpg?v=d1c034cf99,3.62,romance
The Grand Budapest Hotel (2014),https://letterboxd.com/film/the-grand-budapest-hotel/,https://a.ltrbxd.com/resized/film-poster/9/5/1/1/3/95113-the-grand-budapest-hotel-0-1000-0-1500-crop.jpg?v=6ac71cf4ba,4.24,drama
"Crazy Stupid Love. (2011)",https://letterboxd.com/film/crazy-stupid-love/,https://a.ltrbxd.com/resized/film-poster/1/5/0/5/1/15051-crazy-stupid-love--0-1000-0-1500-crop.jpg?v=262be4c415,3.69,comedy
Jackass 3D (2010),https://letterboxd.com/film/jackass-3d/,https://a.ltrbxd.com/resized/film-poster/4/1/6/7/5/41675-jackass-3d-0-1000-0-1500-crop.jpg?v=868ae970e0,3.42,comedy
Wolfs (2024),https://letterboxd.com/film/wolfs/,https://a.ltrbxd.com/resized/film-poster/7/8/9/0/1/0/789010-wolfs-0-1000-0-1500-crop.jpg?v=dc5ee2be96,3.05,action
Toy Story 2 (1999),https://letterboxd.com/film/toy-story-2/,https://a.ltrbxd.com/resized/film-poster/5/1/2/8/9/51289-toy-story-2-0-1000-0-1500-crop.jpg?v=96fd9a530b,3.93,family
John Wick: Chapter 4 (2023),https://letterboxd.com/film/john-wick-chapter-4/,https://a.ltrbxd.com/resized/film-poster/5/3/0/8/8/2/530882-john-wick-chapter-4-0-1000-0-1500-crop.jpg?v=bc32219057,3.91,action
Chip 'n Dale: Rescue Rangers (2022),https://letterboxd.com/film/chip-n-dale-rescue-rangers/,https://a.ltrbxd.com/resized/film-poster/3/5/4/5/4/1/354541-chip-n-dale-rescue-rangers-0-1000-0-1500-crop.jpg?v=700192d6e2,3.25,animation
How to Train Your Dragon 2 (2014),https://letterboxd.com/film/how-to-train-your-dragon-2/,https://a.ltrbxd.com/resized/film-poster/6/9/1/4/2/69142-how-to-train-your-dragon-2-0-1000-0-1500-crop.jpg?v=948eb92628,3.79,comedy
Space Jam (1996),https://letterboxd.com/film/space-jam/,https://a.ltrbxd.com/resized/sm/upload/2r/nv/5b/ef/bJhVLribUKCrKv1h1WFqv4QmRWM-0-1000-0-1500-crop.jpg?v=9a1c4350c3,3.27,family
Hard Eight (1996),https://letterboxd.com/film/hard-eight/,https://a.ltrbxd.com/resized/film-poster/4/7/9/1/3/47913-hard-eight-0-1000-0-1500-crop.jpg?v=d5198f6351,3.63,crime
Red Dawn (1984),https://letterboxd.com/film/red-dawn/,https://a.ltrbxd.com/resized/film-poster/5/0/7/2/3/50723-red-dawn-0-1000-0-1500-crop.jpg?v=79eaf3da95,3,thriller
Twisters (2024),https://letterboxd.com/film/twisters/,https://a.ltrbxd.com/resized/film-poster/6/4/1/6/0/8/641608-twisters-0-1000-0-1500-crop.jpg?v=b1bb3d5cc7,3.29,thriller
Wonder Woman (2017),https://letterboxd.com/film/wonder-woman-2017/,https://a.ltrbxd.com/resized/film-poster/2/2/5/0/2/7/225027-wonder-woman-0-1000-0-1500-crop.jpg?v=4d37bba9b1,3.25,action
The Fate of the Furious (2017),https://letterboxd.com/film/the-fate-of-the-furious/,https://a.ltrbxd.com/resized/film-poster/2/6/6/6/2/8/266628-the-fate-of-the-furious-0-1000-0-1500-crop.jpg?v=a278c1f638,2.72,crime
Deadpool (2016),https://letterboxd.com/film/deadpool/,https://a.ltrbxd.com/resized/film-poster/2/2/0/5/7/5/220575-deadpool-0-1000-0-1500-crop.jpg?v=2f726ea9b3,3.68,action
Iron Man 3 (2013),https://letterboxd.com/film/iron-man-3/,https://a.ltrbxd.com/resized/sm/upload/5r/0i/96/db/7XiGqZE8meUv7L4720L0tIDd7gO-0-1000-0-1500-crop.jpg?v=25f900a8ee,3.04,action
Star Wars: Episode II – Attack of the Clones (2002),https://letterboxd.com/film/star-wars-episode-ii-attack-of-the-clones/,https://a.ltrbxd.com/resized/film-poster/5/0/7/1/0/50710-star-wars-episode-ii-attack-of-the-clones-0-1000-0-1500-crop.jpg?v=cdb8caab10,2.93,action
True Lies (1994),https://letterboxd.com/film/true-lies/,https://a.ltrbxd.com/resized/sm/upload/zf/04/up/js/mTAHr5h5i64hTLqo0cW2X2083Cx-0-1000-0-1500-crop.jpg?v=f47666bb4f,3.59,thriller
Falling Down (1993),https://letterboxd.com/film/falling-down/,https://a.ltrbxd.com/resized/film-poster/2/7/3/2/2/27322-falling-down-0-1000-0-1500-crop.jpg?v=3315b39694,3.69,drama
The Hitman's Bodyguard (2017),https://letterboxd.com/film/the-hitmans-bodyguard/,https://a.ltrbxd.com/resized/sm/upload/cs/4h/d7/ej/5CGjlz2vyBhW5xHW4eNOZIdgzYq-0-1000-0-1500-crop.jpg?v=aa8431110a,3.06,thriller
No Time to Die (2021),https://letterboxd.com/film/no-time-to-die-2021/,https://a.ltrbxd.com/resized/film-poster/3/0/5/9/6/4/305964-no-time-to-die-0-1000-0-1500-crop.jpg?v=4651ce5b05,3.51,action
Mortal Kombat (2021),https://letterboxd.com/film/mortal-kombat-2021/,https://a.ltrbxd.com/resized/film-poster/3/9/2/2/9/0/392290-mortal-kombat-0-1000-0-1500-crop.jpg?v=6b9393e883,2.43,adventure
Ford v Ferrari (2019),https://letterboxd.com/film/ford-v-ferrari/,https://a.ltrbxd.com/resized/film-poster/2/9/1/4/1/9/291419-ford-v-ferrari-0-1000-0-1500-crop.jpg?v=27ed4e72db,3.98,drama
Assassin's Creed (2016),https://letterboxd.com/film/assassins-creed/,https://a.ltrbxd.com/resized/sm/upload/r9/9y/rj/rt/tIKFBxBZhSXpIITiiB5Ws8VGXjt-0-1000-0-1500-crop.jpg?v=9b413b0208,1.99,science-fiction
Terminator 3: Rise of the Machines (2003),https://letterboxd.com/film/terminator-3-rise-of-the-machines/,https://a.ltrbxd.com/resized/film-poster/5/1/7/6/3/51763-terminator-3-rise-of-the-machines-0-1000-0-1500-crop.jpg?v=ed8ba79e10,2.69,action
Final Destination (2000),https://letterboxd.com/film/final-destination/,https://a.ltrbxd.com/resized/film-poster/4/7/0/6/8/47068-final-destination-0-1000-0-1500-crop.jpg?v=cde2a9e624,3.16,horror
Bill & Ted's Excellent Adventure (1989),https://letterboxd.com/film/bill-teds-excellent-adventure/,https://a.ltrbxd.com/resized/film-poster/5/0/8/9/4/50894-bill-ted-s-excellent-adventure-0-1000-0-1500-crop.jpg?v=7515d21045,3.66,science-fiction
A Quiet Place: Day One (2024),https://letterboxd.com/film/a-quiet-place-day-one/,https://a.ltrbxd.com/resized/film-poster/6/8/2/5/3/5/682535-a-quiet-place-day-one-0-1000-0-1500-crop.jpg?v=3eadd927ba,3.16,thriller
Red Dawn (2012),https://letterboxd.com/film/red-dawn-2012/,https://a.ltrbxd.com/resized/sm/upload/bv/ky/rz/xg/sXLNf6UtKeUvYUKxkbjMJL862Ed-0-1000-0-1500-crop.jpg?v=5da38b189e,2.16,action
Over the Hedge (2006),https://letterboxd.com/film/over-the-hedge/,https://a.ltrbxd.com/resized/film-poster/4/7/9/9/4/47994-over-the-hedge-0-1000-0-1500-crop.jpg?v=98cdd831a6,3.28,family
Reign of Fire (2002),https://letterboxd.com/film/reign-of-fire/,https://a.ltrbxd.com/resized/film-poster/4/8/3/7/6/48376-reign-of-fire-0-1000-0-1500-crop.jpg?v=8af1e1bb3f,2.97,fantasy
Not Another Teen Movie (2001),https://letterboxd.com/film/not-another-teen-movie/,https://a.ltrbxd.com/resized/film-poster/4/5/3/3/7/45337-not-another-teen-movie-0-1000-0-1500-crop.jpg?v=f5dc58d9ec,2.77,comedy
